1,2,0.977469,0.93948,0.680766,0.501803,0.002293,0.06148,0.000009,-0.000647,0.00001,0.00824,0.639216,0.5,0.358971,0.14323,151,197,46,18,643,117.5,21.471617,0.77657,0.132137,0.026101,0.013051,0.019576,0.019576,0.019576,0.050571,0.146819,0.212072,0.040783,0.014682,0.021207,0.009788,0.017945,0.030995,0.225122
1,2,0.988397,0.948564,0.780474,0.530066,0.010121,0.057804,-0.000066,0.000239,0.000185,0.007155,0.819608,0.318182,0.306567,0.127451,152,246,94,22,1300,246.5,46.740192,0.628627,0.172757,0.042359,0.018272,0.018272,0.022425,0.035714,0.054817,0.109635,0.200997,0.085548,0.024086,0.01495,0.009136,0.011628,0.023256,0.156146
1,2,0.976475,0.982414,0.753248,0.494747,0.002201,0.064369,-0.000017,-0.000012,0.000009,0.008046,0.784314,0.552239,0.360322,0.116566,168,214,46,67,1820,327,58.752197,0.590526,0.09238,0.064734,0.033041,0.057316,0.041133,0.059339,0.074174,0.076197,0.070802,0.074174,0.052596,0.062711,0.045179,0.049899,0.04383,0.102495
1,2,0.937106,0.861916,0.750482,0.571666,0.00029,0.081607,0.000001,-0.003496,0,0.013045,0.741176,0.714286,0.579282,0.182863,183,200,17,7,106,41,15.858491,0.890756,0.126214,0.048544,0.029126,0.029126,0.019417,0.038835,0.048544,0.048544,0.252427,0.038835,0.019417,0.029126,0.038835,0.009709,0.07767,0.145631
1,2,0.943323,0.926502,0.786229,0.550768,0.00035,0.070629,-0.000001,-0.001623,0,0.009952,0.780392,0.714286,0.547829,0.168233,190,210,20,14,224,62.5,17.438616,0.8,0.036697,0.082569,0.119266,0.068807,0.041284,0.059633,0.055046,0.055046,0.105505,0.036697,0.018349,0.03211,0.045872,0.142202,0.045872,0.055046
1,2,0.937475,0.926511,0.784827,0.502739,0.000303,0.084525,0,0.001121,0,0.01364,0.784314,0.384615,0.364115,0.137593,192,209,17,13,219,50,11.415525,0.99095,0.070755,0.033019,0.033019,0.04717,0.117925,0.127358,0.033019,0.033019,0.056604,0.066038,0.070755,0.070755,0.061321,0.04717,0.051887,0.080189
1,2,0.978788,0.921419,0.875107,0.547119,0.002628,0.062417,0.000021,-0.000936,0.000014,0.008654,0.843137,0.571429,0.333427,0.145482,200,249,49,14,617,110,19.611021,0.899417,0.260504,0.040336,0.020168,0.013445,0.026891,0.055462,0.036975,0.067227,0.25042,0.067227,0.02521,0.013445,0.016807,0.006723,0.026891,0.072269
1,2,0.948201,0.924016,0.832502,0.526233,0.000426,0.076842,0.000001,-0.00012,0,0.011614,0.823529,0.461538,0.451843,0.158746,203,223,20,13,250,57.5,13.225,0.961538,0.073171,0.101626,0.060976,0.060976,0.069106,0.028455,0.01626,0.02439,0.126016,0.109756,0.044715,0.060976,0.093496,0.04065,0.052846,0.036585
1,2,0.945185,0.918354,0.834142,0.530725,0.000387,0.077443,0,-0.001457,0,0.012052,0.831373,0.666667,0.49828,0.171613,203,222,19,12,211,53.5,13.565166,0.925439,0.144231,0.076923,0.149038,0.038462,0.024038,0.014423,0.014423,0.024038,0.134615,0.125,0.105769,0.038462,0.038462,0.028846,0.024038,0.019231
1,2,0.948697,0.965269,0.896791,0.525215,0.000444,0.092052,-0.000001,-0.001924,0,0.013617,0.898039,0.741935,0.416614,0.135304,216,240,24,31,469,133,37.716419,0.630376,0.051225,0.035635,0.073497,0.071269,0.082405,0.055679,0.044543,0.082405,0.08686,0.055679,0.082405,0.064588,0.017817,0.042316,0.066815,0.08686
1,3,0.952863,0.946829,0.391297,0.533658,0.000518,0.076015,0.000001,-0.001366,0.000001,0.010829,0.4,0.631579,0.413309,0.151768,89,111,22,19,396,76.5,14.778409,0.947368,0.087071,0.042216,0.044855,0.105541,0.055409,0.063325,0.050132,0.036939,0.097625,0.058047,0.042216,0.060686,0.063325,0.05277,0.073879,0.065963
1,3,0.950068,0.948334,0.390625,0.520469,0.000464,0.081249,0.000001,-0.000917,0,0.012254,0.4,0.736842,0.406954,0.154698,90,111,21,19,375,74,14.602667,0.93985,0.054496,0.038147,0.076294,0.06812,0.06812,0.076294,0.073569,0.010899,0.081744,0.043597,0.079019,0.06267,0.051771,0.06812,0.046322,0.100817
1,3,0.963129,0.980731,0.413879,0.513351,0.000841,0.0744,0,-0.000555,0.000002,0.01085,0.396078,0.509434,0.351388,0.135365,90,122,32,53,1103,185.5,31.196962,0.650354,0.053295,0.053295,0.062984,0.080426,0.083333,0.080426,0.044574,0.030039,0.045543,0.018411,0.069767,0.119186,0.131783,0.053295,0.031008,0.042636
1,3,0.964569,0.940694,0.413786,0.544342,0.00097,0.074481,0.000006,-0.002505,0.000002,0.011052,0.4,0.705882,0.418038,0.155995,92,121,29,17,465,75.5,12.258602,0.943205,0.082405,0.024499,0.035635,0.071269,0.08686,0.051225,0.03118,0.040089,0.129176,0.077951,0.053452,0.044543,0.040089,0.024499,0.028953,0.178174
1,3,0.971901,0.98115,0.474634,0.524704,0.001759,0.066256,-0.000016,-0.002905,0.000006,0.009741,0.509804,0.516667,0.349432,0.129781,98,139,41,60,1324,223.5,37.728287,0.538211,0.053556,0.044776,0.050044,0.069359,0.14223,0.05619,0.027217,0.037752,0.066725,0.036874,0.048288,0.065847,0.187884,0.048288,0.027217,0.037752
1,3,0.947663,0.976687,0.444424,0.466112,0.000421,0.0746,0,0.003646,0,0.010865,0.443137,0.295455,0.368355,0.139569,101,124,23,44,838,125,18.645584,0.828063,0.034783,0.016149,0.031056,0.068323,0.151553,0.152795,0.040994,0.02236,0.018634,0.013665,0.021118,0.09441,0.249689,0.028571,0.017391,0.038509
1,3,0.945167,0.930436,0.434927,0.514387,0.000379,0.081659,0.000001,0.000259,0,0.012464,0.427451,0.428571,0.437814,0.150395,102,121,19,14,263,55,11.501901,0.988722,0.1,0.02,0.064,0.028,0.104,0.04,0.06,0.056,0.124,0.048,0.044,0.068,0.072,0.052,0.044,0.076
1,3,0.941337,0.902892,0.439247,0.506938,0.000341,0.080009,0.000001,-0.000813,0,0.013062,0.435294,0.5,0.414815,0.147824,104,121,17,10,180,43.5,10.5125,1.058824,0.162011,0.050279,0.03352,0.039106,0.03352,0.044693,0.050279,0.044693,0.134078,0.089385,0.055866,0.044693,0.03352,0.061453,0.055866,0.067039
1,3,0.938067,0.883303,0.440722,0.522633,0.000311,0.085866,0.000001,-0.001315,0,0.014924,0.439216,0.5,0.379636,0.140958,105,121,16,8,140,37,9.778571,1.09375,0.166667,0.036232,0.028986,0.036232,0.021739,0.043478,0.036232,0.065217,0.15942,0.086957,0.050725,0.021739,0.021739,0.072464,0.072464,0.07971
1,3,0.938662,0.961024,0.54685,0.505678,0.000317,0.073787,0.000001,0.000467,0,0.010767,0.545098,0.5,0.334848,0.137566,131,149,18,26,435,81.5,15.26954,0.929487,0.025641,0.018648,0.030303,0.053613,0.167832,0.11655,0.039627,0.018648,0.027972,0.025641,0.065268,0.090909,0.123543,0.121212,0.051282,0.02331
1,3,0.92993,0.885917,0.552813,0.522167,0.000234,0.092004,0,-0.001917,0,0.016091,0.552941,0.5,0.498873,0.155575,134,148,14,8,127,34,9.102363,1.133929,0.125984,0.03937,0.047244,0.047244,0.055118,0.047244,0.047244,0.062992,0.110236,0.062992,0.047244,0.047244,0.047244,0.07874,0.07874,0.055118
1,3,0.975169,0.938476,0.667324,0.50412,0.001912,0.06766,0.000009,0.000679,0.000007,0.009343,0.631373,0.352941,0.320022,0.126579,149,192,43,17,599,110,20.200335,0.819425,0.166362,0.02011,0.018282,0.009141,0.02011,0.040219,0.051188,0.180987,0.153565,0.04936,0.031079,0.02011,0.016453,0.027422,0.051188,0.144424
1,3,0.959702,0.948729,0.642876,0.658094,0.00071,0.055182,-0.000002,-0.008942,0.000001,0.008721,0.643137,0.884615,0.443909,0.140459,149,178,29,26,447,110.5,27.315996,0.592838,0.07056,0.092457,0.075426,0.051095,0.048662,0.024331,0.038929,0.085158,0.121655,0.065693,0.026764,0.038929,0.048662,0.068127,0.090024,0.053528
1,3,0.960104,0.917215,0.637882,0.521047,0.000721,0.074927,0.000002,-0.001543,0.000001,0.0116,0.623529,0.583333,0.363652,0.13888,150,176,26,12,290,63.5,13.90431,0.929487,0.11828,0.028674,0.02509,0.021505,0.02509,0.064516,0.0681,0.09319,0.157706,0.060932,0.02509,0.028674,0.010753,0.021505,0.053763,0.197133
1,3,0.957571,0.909228,0.634793,0.538714,0.000634,0.074627,0.000002,-0.002877,0.000001,0.011738,0.623529,0.636364,0.391043,0.150776,150,175,25,11,257,57.5,12.864786,0.934545,0.131474,0.035857,0.035857,0.01992,0.035857,0.059761,0.095618,0.043825,0.175299,0.051793,0.031873,0.01992,0.007968,0.031873,0.039841,0.183267
1,3,0.969464,0.946941,0.665646,0.490834,0.001261,0.069337,-0.000009,0.003758,0.000003,0.009883,0.670588,0.35,0.366415,0.131032,151,186,35,20,500,101.5,20.6045,0.714286,0.104677,0.037862,0.026726,0.028953,0.020045,0.037862,0.080178,0.11804,0.140312,0.040089,0.024499,0.048998,0.033408,0.020045,0.028953,0.209354
1,3,0.962629,0.899617,0.650328,0.505378,0.000837,0.078093,-0.000002,0.000449,0.000001,0.012877,0.666667,0.5,0.331325,0.132164,152,179,27,10,285,55.5,10.807895,1.055556,0.282051,0.062271,0.021978,0.010989,0.018315,0.018315,0.025641,0.091575,0.227106,0.03663,0.03663,0.040293,0.047619,0.021978,0.029304,0.029304
1,3,0.939175,0.886596,0.631314,0.516144,0.000323,0.092101,0,-0.001796,0,0.016117,0.631373,0.5,0.442017,0.155174,153,169,16,8,140,36.5,9.516071,1.09375,0.152174,0.043478,0.036232,0.028986,0.028986,0.065217,0.036232,0.086957,0.188406,0.050725,0.021739,0.021739,0.014493,0.057971,0.101449,0.065217
1,3,0.973363,0.984083,0.739274,0.448864,0.002721,0.092887,-0.00012,0.00532,0.00002,0.014116,0.768627,0.121622,0.291138,0.119705,154,210,56,74,1595,295,54.561127,0.384894,0.06734,0.041751,0.039731,0.06734,0.076768,0.064646,0.051852,0.072054,0.074074,0.038384,0.039057,0.089562,0.094949,0.039057,0.059259,0.084175
1,3,0.937756,0.881065,0.693259,0.518914,0.000298,0.085677,0,-0.002567,0,0.015105,0.690196,0.5,0.346783,0.138443,169,185,16,8,142,37,9.640845,1.109375,0.147887,0.056338,0.042254,0.042254,0.035211,0.021127,0.06338,0.077465,0.126761,0.084507,0.035211,0.035211,0.021127,0.070423,0.077465,0.06338
1,3,0.918517,0.883402,0.771264,0.502614,0.00018,0.089383,0,-0.001631,0,0.014639,0.772549,0.875,0.519739,0.165587,191,203,12,8,105,34,11.009523,1.09375,0.07767,0.038835,0.048544,0.058252,0.058252,0.029126,0.048544,0.048544,0.126214,0.067961,0.067961,0.058252,0.058252,0.038835,0.116505,0.058252
1,3,0.976385,0.984882,0.908789,0.539069,0.002458,0.068982,-0.000057,-0.006077,0.000016,0.009911,0.913725,0.556962,0.218818,0.133507,198,255,57,79,2828,350,43.316833,0.628026,0.145424,0.061847,0.048893,0.056832,0.062265,0.052236,0.041789,0.041371,0.041789,0.14041,0.131634,0.066862,0.025491,0.017969,0.019641,0.04555
1,3,0.941103,0.913952,0.831044,0.504133,0.000326,0.083923,0,-0.000794,0,0.013503,0.823529,0.545455,0.422351,0.144814,203,221,18,11,193,48,11.937824,0.974747,0.08377,0.073298,0.13089,0.078534,0.041885,0.020942,0.031414,0.015707,0.115183,0.073298,0.062827,0.104712,0.062827,0.041885,0.041885,0.020942
1,3,0.933956,0.880724,0.82565,0.532018,0.00027,0.081242,0,-0.002145,0,0.013595,0.827451,0.5,0.40459,0.147438,203,218,15,8,129,38.5,11.49031,1.075,0.193798,0.062016,0.03876,0.046512,0.023256,0.046512,0.03876,0.046512,0.155039,0.069767,0.069767,0.023256,0.023256,0.03876,0.054264,0.069767
1,3,0.970748,0.896624,0.86608,0.517485,0.001423,0.068971,-0.000003,0.000042,0.000004,0.010116,0.890196,0.5,0.440526,0.160227,203,238,35,10,332,78.5,18.560993,0.948571,0.23839,0.04644,0.018576,0.01548,0.01548,0.021672,0.040248,0.092879,0.241486,0.065015,0.024768,0.012384,0.027864,0.012384,0.034056,0.092879
